CUE, TARGET, NORMED?, #G, #P, FSG, BSG, MSG, OSG, #M, MMIAS, #O, OMIAS, QSS, QFR, QCON, QH, QPS, QMC, QPR, QRSG, QUC, TSS, TFR, TCON, TH, TPS, TMC, TPR, TRSG, TUC
LICENSE, DRIVERS, NO, 149, 26, .174, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 11, 36, ¥, , N, .25, 0.00, 0.000, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LICENSE, PLATE, YES, 149, 16, .107, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 11, 36, ¥, , N, .25, 0.00, 0.000, 1, 12, 22, 5.74, , N, 3.42, .42, .079, 1
LICENSE, CAR, YES, 149, 14, .094, 0.000, .1675, .0426, 1, 3, 1.0, 0, 11, 36, ¥, , N, .25, 0.00, 0.000, 1, 25, 274, 6.35, , N, 2.50, .91, .259, 1
LICENSE, DRIVING, NO, 149, 5, .034, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 11, 36, ¥, , N, .25, 0.00, 0.000, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LICENSE, FREEDOM, YES, 149, 4, .027, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 11, 36, ¥, , N, .25, 0.00, 0.000, 1, 24, 128, 1.98, , N, 1.05, .30, .068, 0
LICENSE, SUSPENDED, NO, 149, 3, .020, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 11, 36, ¥, , N, .25, 0.00, 0.000, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LICENSE, KILL, YES, 149, 2, .013, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 11, 36, ¥, , N, .25, 0.00, 0.000, 1, 19, 63, 3.77, , V, 2.06, .47, .200, 1
LICENSE, NUMBER, YES, 149, 2, .013, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 11, 36, ¥, , N, .25, 0.00, 0.000, 1, 17, 472, 3.76, G, N, 1.31, .81, .041, 1
LICENSE, PICTURE, YES, 149, 2, .013, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 11, 36, ¥, , N, .25, 0.00, 0.000, 1, 11, 162, 6.75, , N, 1.50, .90, .354, 1
LICENSE, TICKET, YES, 149, 2, .013, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 11, 36, ¥, , N, .25, 0.00, 0.000, 1, 19, 16, 7.00, G, N, .89, .28, .035, 1
LICK, TONGUE, YES, 151, 26, .172, .060, .0021, .0027, 1, 1, 2.0, 1, 15, 3, ¥, , V, .86, .36, .021, 1, 13, 35, 6.12, , N, 1.33, .42, .062, 1
LICK, SUCK, YES, 151, 25, .166, .013, .0122, .0135, 1, 1, 3.0, 1, 15, 3, ¥, , V, .86, .36, .021, 1, 21, 5, ¥, , V, .81, .19, .016, 0
LICK, LOLLIPOP, YES, 151, 17, .113, .041, .0184, .0214, 1, 1, 2.0, 0, 15, 3, ¥, , V, .86, .36, .021, 1, 10, 0, ¥, , N, 1.43, .29, .017, 0
LICK, STAMP, YES, 151, 14, .093, .036, .0046, .0057, 1, 1, 1.0, 0, 15, 3, ¥, , V, .86, .36, .021, 1, 13, 8, 6.30, N, V, 1.00, .67, .082, 1
LICK, DOG, YES, 151, 11, .073, 0.000, .0030, 0.0000, 2, 1, 0.0, 0, 15, 3, ¥, , V, .86, .36, .021, 1, 5, 75, 5.75, , N, .40, .80, .437, 1
LICK, ENVELOPE, YES, 151, 10, .066, 0.000, .0080, .0064, 1, 1, 1.0, 0, 15, 3, ¥, , V, .86, .36, .021, 1, 10, 21, 5.75, , N, 1.75, .38, .042, 1
LICK, ICE CREAM, YES, 151, 6, .040, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 15, 3, ¥, , V, .86, .36, .021, 1, 17, 45, 5.84, , N, 2.33, .40, .107, 1
LICK, SPIT, YES, 151, 5, .033, 0.000, .0033, 0.0000, 1, 1, 0.0, 0, 15, 3, ¥, , V, .86, .36, .021, 1, 23, 11, ¥, H, N, 1.21, .21, .098, 1
LICK, TASTE, YES, 151, 5, .033, 0.000, .0115, .0108, 1, 1, 1.0, 0, 15, 3, ¥, , V, .86, .36, .021, 1, 15, 59, 4.53, , V, 2.27, .60, .046, 1
LICK, SUCKER, NO, 151, 3, .020, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 15, 3, ¥, , V, .86, .36, .021, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LICK, BITE, YES, 151, 2, .013, .016, 0.0000, .0158, 0, 1, 1.0, 1, 15, 3, ¥, , V, .86, .36, .021, 1, 19, 10, 4.32, , V, 1.28, .39, .014, 1
LICK, SEX, YES, 151, 2, .013, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 15, 3, ¥, , V, .86, .36, .021, 1, 15, 84, 5.33, , N, 1.71, .57, .043, 1
LICK, SKIN, YES, 151, 2, .013, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 15, 3, ¥, , V, .86, .36, .021, 1, 23, 47, 6.96, , N, 1.55, .41, .028, 1
LICK, STICK, YES, 151, 2, .013, 0.000, 0.0000, .0012, 0, 1, 1.0, 1, 15, 3, ¥, , V, .86, .36, .021, 1, 24, 39, 6.00, N, N, 1.24, .33, .056, 1
LICK, WET, YES, 151, 2, .013, 0.000, .0069, 0.0000, 1, 1, 0.0, 0, 15, 3, ¥, , V, .86, .36, .021, 1, 11, 53, 4.74, , AJ, 1.70, .80, .287, 1
LID, COVER, YES, 138, 45, .326, .120, .0041, .0098, 1, 0, 2.0, 1, 10, 19, 5.55, , N, 1.20, .40, .057, 1, 23, 88, ¥, G, V, .82, .36, .062, 1
LID, TOP, YES, 138, 40, .290, 0.000, .0108, .0046, 1, 0, 1.0, 0, 10, 19, 5.55, , N, 1.20, .40, .057, 1, 11, 204, 4.31, T, N, .82, .55, .359, 1
LID, JAR, YES, 138, 19, .138, .110, .0053, .0046, 2, 0, 3.0, 1, 10, 19, 5.55, , N, 1.20, .40, .057, 1, 13, 16, 5.77, N, N, 1.54, .69, .056, 1
LID, CAP, YES, 138, 9, .065, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 10, 19, 5.55, , N, 1.20, .40, .057, 1, 6, 27, 6.77, N, N, .67, .50, .044, 1
LID, CONTAINER, YES, 138, 8, .058, .040, .0049, .0107, 2, 0, 2.0, 1, 10, 19, 5.55, , N, 1.20, .40, .057, 1, 20, 10, 6.03, , N, 1.94, .39, .021, 1
LID, CAN, YES, 138, 3, .022, .014, .0125, .0065, 2, 0, 1.0, 0, 10, 19, 5.55, , N, 1.20, .40, .057, 1, 20, 1772, 3.61, N, V, 1.95, .58, .120, 1
LID, BASKET, YES, 138, 2, .014, 0.000, 0.0000, .0008, 0, 0, 1.0, 1, 10, 19, 5.55, , N, 1.20, .40, .057, 1, 19, 17, 5.93, G, N, .53, .37, .036, 1
LID, DOOR, YES, 138, 2, .014, 0.000, .0008, .0026, 1, 0, 1.0, 0, 10, 19, 5.55, , N, 1.20, .40, .057, 1, 23, 312, 5.95, , N, 1.27, .68, .181, 1
LID, OPEN, YES, 138, 2, .014, 0.000, .0154, .0009, 3, 0, 1.0, 0, 10, 19, 5.55, , N, 1.20, .40, .057, 1, 5, 319, 3.72, G, AJ, 1.60, 1.00, .340, 1
LID, POT, YES, 138, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 10, 19, 5.55, , N, 1.20, .40, .057, 1, 15, 33, 5.30, N, N, 1.47, .73, .133, 1
LIE, TRUTH, YES, 198, 58, .293, .263, .0022, .0008, 4, 2, 1.0, 1, 18, 59, 4.04, N, V, 1.81, .69, .193, 1, 17, 126, 2.72, , N, 1.75, .50, .134, 1
LIE, CHEAT, YES, 198, 24, .121, .176, .0032, .0061, 3, 2, 4.0, 3, 18, 59, 4.04, N, V, 1.81, .69, .193, 1, 18, 3, 3.25, , V, 2.18, .18, .023, 1
LIE, FIB, YES, 198, 13, .066, .816, 0.0000, .0040, 0, 2, 2.0, 2, 18, 59, 4.04, N, V, 1.81, .69, .193, 1, 4, 0, ¥, , N, 1.00, .25, .054, 1
LIE, DECEIVE, YES, 198, 11, .056, .320, .0002, .0060, 1, 2, 3.0, 3, 18, 59, 4.04, N, V, 1.81, .69, .193, 1, 12, 1, ¥, , V, 1.40, .30, .027, 1
LIE, STEAL, YES, 198, 10, .051, 0.000, .0081, .0009, 1, 2, 2.0, 2, 18, 59, 4.04, N, V, 1.81, .69, .193, 1, 17, 5, 3.59, , V, 2.56, .44, .131, 1
LIE, BAD, YES, 198, 6, .030, 0.000, .0087, 0.0000, 4, 2, 0.0, 0, 18, 59, 4.04, N, V, 1.81, .69, .193, 1, 9, 142, 3.00, , AJ, .33, .56, .571, 1
LIE, FALSE, YES, 198, 6, .030, .081, .0171, .0019, 4, 2, 1.0, 1, 18, 59, 4.04, N, V, 1.81, .69, .193, 1, 4, 29, 2.17, , , .50, .50, 0.000, 1
LIE, DETECTOR, NO, 198, 5, .025, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 18, 59, 4.04, N, V, 1.81, .69, .193, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LIE, UNTRUTHFUL, YES, 198, 4, .020, .379, .0004, .0154, 1, 2, 4.0, 3, 18, 59, 4.04, N, V, 1.81, .69, .193, 1, 10, 0, ¥, , AJ, 2.89, .33, .010, 1
LIE, DISHONEST, YES, 198, 3, .015, .240, .0048, .0117, 3, 2, 5.0, 3, 18, 59, 4.04, N, V, 1.81, .69, .193, 1, 15, 2, 2.62, , AJ, 2.57, .57, .030, 1
LIE, TALE, YES, 198, 3, .015, .028, .0011, .0002, 2, 2, 1.0, 0, 18, 59, 4.04, N, V, 1.81, .69, .193, 1, 14, 21, 3.39, , N, 1.43, .36, .104, 1
LIE, UNTRUE, YES, 198, 3, .015, .309, 0.0000, .0151, 0, 2, 1.0, 1, 18, 59, 4.04, N, V, 1.81, .69, .193, 1, 4, 2, ¥, , AJ, 1.75, .75, .007, 1
LIE, WHITE, YES, 198, 3, .015, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 18, 59, 4.04, N, V, 1.81, .69, .193, 1, 8, 365, 4.68, , N, .88, .88, .390, 1
LIE, WRONG, YES, 198, 3, .015, 0.000, .0122, .0012, 5, 2, 1.0, 1, 18, 59, 4.04, N, V, 1.81, .69, .193, 1, 6, 129, 2.60, , AJ, .67, .67, .320, 1
LIE, DEATH, YES, 198, 2, .010, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 18, 59, 4.04, N, V, 1.81, .69, .193, 1, 15, 277, 3.86, , N, 1.85, .69, .170, 1
LIE, DECEPTION, YES, 198, 2, .010, .346, 0.0000, .0059, 0, 2, 2.0, 1, 18, 59, 4.04, N, V, 1.81, .69, .193, 1, 18, 1, ¥, , N, 1.88, .18, .005, 1
LIE, FALSEHOOD, NO, 198, 2, .010, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 18, 59, 4.04, N, V, 1.81, .69, .193, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LIE, TELL, YES, 198, 2, .010, .033, .0003, .0069, 1, 2, 2.0, 1, 18, 59, 4.04, N, V, 1.81, .69, .193, 1, 19, 268, 3.02, , V, 2.33, .60, .029, 1
LIEUTENANT, ARMY, YES, 146, 46, .315, 0.000, .0990, .0141, 8, 1, 4.0, 2, 14, 29, 5.67, , N, 3.54, .23, .008, 1, 12, 132, 6.53, , N, 1.67, .42, .291, 1
LIEUTENANT, OFFICER, YES, 146, 17, .116, 0.000, .0046, .0120, 4, 1, 4.0, 3, 14, 29, 5.67, , N, 3.54, .23, .008, 1, 13, 101, 6.32, , N, 1.92, .15, .019, 1
LIEUTENANT, MILITARY, YES, 146, 15, .103, 0.000, .0215, .0863, 7, 1, 5.0, 2, 14, 29, 5.67, , N, 3.54, .23, .008, 1, 19, 212, ¥, , AJ, 1.78, .39, .013, 1
LIEUTENANT, SERGEANT, YES, 146, 12, .082, .054, .0073, .1277, 4, 1, 6.0, 5, 14, 29, 5.67, , N, 3.54, .23, .008, 1, 16, 25, 5.07, , N, 2.60, .33, .009, 1
LIEUTENANT, COLONEL, YES, 146, 10, .068, .034, .0005, .1116, 1, 1, 7.0, 6, 14, 29, 5.67, , N, 3.54, .23, .008, 1, 15, 37, 5.12, , N, 3.07, .29, .005, 1
LIEUTENANT, CAPTAIN, YES, 146, 5, .034, 0.000, .0073, .0078, 3, 1, 4.0, 4, 14, 29, 5.67, , N, 3.54, .23, .008, 1, 13, 85, 5.23, , N, 2.15, .08, .003, 1
LIEUTENANT, GENERAL, YES, 146, 5, .034, 0.000, .0110, .0308, 4, 1, 3.0, 1, 14, 29, 5.67, , N, 3.54, .23, .008, 1, 21, 497, 4.04, P, AJ, .72, .39, .013, 1
LIEUTENANT, CORPORAL, YES, 146, 3, .021, .053, 0.0000, .0968, 0, 1, 8.0, 7, 14, 29, 5.67, , N, 3.54, .23, .008, 1, 16, 4, ¥, , N, 2.57, .07, .001, 1
LIEUTENANT, NAVY, YES, 146, 3, .021, 0.000, .1629, .1735, 5, 1, 3.0, 0, 14, 29, 5.67, , N, 3.54, .23, .008, 1, 10, 37, 5.08, , N, 2.56, .44, .279, 1
LIEUTENANT, ARMED FORCES, NO, 146, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 14, 29, 5.67, , N, 3.54, .23, .008, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LIEUTENANT, MEAN, YES, 146, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 14, 29, 5.67, , N, 3.54, .23, .008, 1, 18, 199, 3.09, N, N, 1.53, .59, .126, 1
LIEUTENANT, POLICE, YES, 146, 2, .014, 0.000, .0579, .0036, 2, 1, 1.0, 0, 14, 29, 5.67, , N, 3.54, .23, .008, 1, 19, 155, 6.69, , N, .89, .72, .155, 1
LIEUTENANT, SERVICE, YES, 146, 2, .014, 0.000, .0063, .0022, 3, 1, 1.0, 0, 14, 29, 5.67, , N, 3.54, .23, .008, 1, 13, 315, 2.85, , N, .77, .39, .004, 1
LIEUTENANT, WAR, YES, 146, 2, .014, 0.000, .0218, 0.0000, 3, 1, 0.0, 0, 14, 29, 5.67, , N, 3.54, .23, .008, 1, 19, 464, 4.73, , N, 2.18, .24, .128, 1
LIFE, DEATH, YES, 165, 80, .485, .273, .0036, .0009, 2, 0, 1.0, 0, 11, 715, 3.88, , N, 1.36, .73, .161, 1, 15, 277, 3.86, , N, 1.85, .69, .170, 1
LIFE, LIVE, YES, 165, 34, .206, .111, .0037, .0114, 1, 0, 6.0, 5, 11, 715, 3.88, , N, 1.36, .73, .161, 1, 18, 177, 4.32, , V, 2.47, .35, .143, 1
LIFE, HAPPY, YES, 165, 4, .024, 0.000, .0052, 0.0000, 2, 0, 0.0, 0, 11, 715, 3.88, , N, 1.36, .73, .161, 1, 8, 98, 3.51, , AJ, 1.29, .86, .471, 1
LIFE, LONG, YES, 165, 4, .024, .011, .0028, .0006, 2, 0, 1.0, 1, 11, 715, 3.88, , N, 1.36, .73, .161, 1, 13, 755, 3.68, , AJ, 1.25, .42, .128, 1
LIFE, LOVE, YES, 165, 4, .024, .011, .0056, .0007, 2, 0, 1.0, 1, 11, 715, 3.88, , N, 1.36, .73, .161, 1, 18, 232, 3.51, , N, 1.67, .78, .236, 1
LIFE, BREATH, YES, 165, 3, .018, .214, .0023, 0.0000, 1, 0, 0.0, 0, 11, 715, 3.88, , N, 1.36, .73, .161, 1, 13, 53, 4.91, , N, 2.08, .42, .017, 1
LIFE, MAGAZINE, YES, 165, 3, .018, .025, 0.0000, .0014, 0, 0, 1.0, 1, 11, 715, 3.88, , N, 1.36, .73, .161, 1, 13, 39, 5.91, , N, 2.00, .44, .026, 0
LIFE, TIME, YES, 165, 3, .018, .013, .0025, 0.0000, 3, 0, 0.0, 0, 11, 715, 3.88, , N, 1.36, .73, .161, 1, 14, 1599, 3.79, , N, .71, .64, .322, 1
LIFE, DIE, YES, 165, 2, .012, .017, .1162, .1169, 2, 0, 2.0, 0, 11, 715, 3.88, , N, 1.36, .73, .161, 1, 21, 73, 3.54, N, V, 2.79, .42, .153, 1
LIFE, FOREVER, YES, 165, 2, .012, 0.000, 0.0000, .0037, 0, 0, 3.0, 3, 11, 715, 3.88, , N, 1.36, .73, .161, 1, 14, 39, 1.95, , AD, 2.92, .54, .241, 1
LIFE, PEOPLE, YES, 165, 2, .012, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 11, 715, 3.88, , N, 1.36, .73, .161, 1, 18, 847, 5.51, , N, 1.44, .61, .126, 1
LIFESTYLE, RICH, YES, 148, 32, .216, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 16, 0, ¥, , N, .57, .07, .002, 1, 7, 74, 3.63, T, AJ, 1.14, .86, .363, 1
LIFESTYLE, CONDOM, YES, 148, 13, .088, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 16, 0, ¥, , N, .57, .07, .002, 1, 8, 0, ¥, , N, 1.00, .40, .022, 0
LIFESTYLE, LIVING, YES, 148, 12, .081, 0.000, 0.0000, .0008, 0, 2, 1.0, 1, 16, 0, ¥, , N, .57, .07, .002, 1, 11, 194, 3.98, , AJ, 2.18, .09, .006, 1
LIFESTYLE, CHOICE, YES, 148, 10, .068, 0.000, .0002, 0.0000, 1, 2, 0.0, 0, 16, 0, ¥, , N, .57, .07, .002, 1, 14, 113, 2.96, , N, 1.29, .50, .135, 1
LIFESTYLE, CULTURE, YES, 148, 5, .034, .057, 0.0000, .0001, 0, 2, 1.0, 1, 16, 0, ¥, , N, .57, .07, .002, 1, 29, 58, 3.47, , N, 1.57, .30, .011, 0
LIFESTYLE, GAY, NO, 148, 5, .034, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 0, ¥, , N, .57, .07, .002, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LIFESTYLE, CHANGE, YES, 148, 4, .027, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 16, 0, ¥, , N, .57, .07, .002, 1, 15, 240, 3.06, N, V, .92, .23, .028, 1
LIFESTYLE, LIFE, YES, 148, 4, .027, 0.000, .0027, 0.0000, 2, 2, 0.0, 0, 16, 0, ¥, , N, .57, .07, .002, 1, 11, 715, 3.88, , N, 1.36, .73, .161, 1
LIFESTYLE, COMFORT, YES, 148, 3, .020, 0.000, .0008, .0011, 1, 2, 1.0, 0, 16, 0, ¥, , N, .57, .07, .002, 1, 24, 43, 3.93, , V, 2.17, .38, .018, 1
LIFESTYLE, FITNESS, YES, 148, 3, .020, 0.000, 0.0000, .0033, 0, 2, 2.0, 2, 16, 0, ¥, , N, .57, .07, .002, 1, 20, 8, ¥, , N, 3.39, .22, .007, 1
LIFESTYLE, WAY, YES, 148, 3, .020, 0.000, 0.0000, 0.0000, 0, 2, 0.0, 0, 16, 0, ¥, , N, .57, .07, .002, 1, 14, 909, 2.61, , N, 1.00, .46, .025, 1
LIFESTYLE, CAREFREE, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 0, ¥, , N, .57, .07, .002, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LIFESTYLE, FREE, YES, 148, 2, .014, 0.000, 0.0000, .0010, 0, 2, 1.0, 1, 16, 0, ¥, , N, .57, .07, .002, 1, 26, 260, 3.24, T, AJ, 1.04, .38, .008, 1
LIFESTYLE, GYM, YES, 148, 2, .014, 0.000, .0013, 0.0000, 1, 2, 0.0, 0, 16, 0, ¥, , N, .57, .07, .002, 1, 17, 2, 5.93, , N, 1.69, .25, .015, 1
LIFESTYLE, HEALTHY, YES, 148, 2, .014, 0.000, .0034, .0008, 1, 2, 1.0, 1, 16, 0, ¥, , N, .57, .07, .002, 1, 19, 33, 3.33, , AJ, 1.41, .18, .006, 1
LIFESTYLE, HOME, YES, 148, 2, .014, 0.000, .0019, .0011, 2, 2, 1.0, 0, 16, 0, ¥, , N, .57, .07, .002, 1, 15, 547, 6.25, , N, 1.47, .40, .208, 1
LIFT, UP, YES, 180, 33, .183, 0.000, .0135, .0010, 6, 1, 2.0, 0, 21, 23, 3.70, , V, 1.70, .40, .032, 1, 5, 1895, 3.80, , AD, 1.20, 1.00, .502, 1
LIFT, DROP, YES, 180, 18, .100, 0.000, .0213, .0035, 4, 1, 2.0, 0, 21, 23, 3.70, , V, 1.70, .40, .032, 1, 16, 59, 3.16, T, N, .75, .50, .015, 1
LIFT, RAISE, YES, 180, 18, .100, .178, 0.0000, .0162, 0, 1, 5.0, 5, 21, 23, 3.70, , V, 1.70, .40, .032, 1, 14, 52, 3.17, , V, 1.86, .07, .018, 1
LIFT, CARRY, YES, 180, 16, .089, .062, .0012, .0229, 2, 1, 4.0, 3, 21, 23, 3.70, , V, 1.70, .40, .032, 1, 19, 88, 3.93, G, V, 1.50, .44, .034, 1
LIFT, HEAVY, YES, 180, 16, .089, .014, .0102, .0031, 2, 1, 2.0, 1, 21, 23, 3.70, , V, 1.70, .40, .032, 1, 16, 110, 4.09, , AJ, 1.33, .27, .044, 1
LIFT, PICK UP, YES, 180, 9, .050, .061, .0066, .0132, 1, 1, 3.0, 2, 21, 23, 3.70, , V, 1.70, .40, .032, 1, 15, 3, ¥, , V, 1.46, .23, .011, 0
LIFT, LOWER, YES, 180, 6, .033, 0.000, .0182, 0.0000, 2, 1, 0.0, 0, 21, 23, 3.70, , V, 1.70, .40, .032, 1, 11, 123, 3.39, , V, 1.00, .11, .001, 0
LIFT, PULL, YES, 180, 6, .033, 0.000, .0072, .0102, 3, 1, 2.0, 1, 21, 23, 3.70, , V, 1.70, .40, .032, 1, 10, 51, 3.40, , V, .67, .67, .318, 1
LIFT, WEIGHT, YES, 180, 5, .028, .048, .0093, .0169, 1, 1, 1.0, 0, 21, 23, 3.70, , V, 1.70, .40, .032, 1, 14, 91, 4.35, , N, 1.23, .85, .085, 1
LIFT, ELEVATOR, YES, 180, 4, .022, .088, .0049, .0533, 1, 1, 1.0, 0, 21, 23, 3.70, , V, 1.70, .40, .032, 1, 14, 12, 6.23, , N, .79, .36, .058, 1
LIFT, PUSH, YES, 180, 3, .017, 0.000, .0196, .0154, 1, 1, 3.0, 2, 21, 23, 3.70, , V, 1.70, .40, .032, 1, 10, 37, 4.12, , V, .50, .40, .628, 1
LIFT, RISE, YES, 180, 3, .017, .028, .0015, .0120, 2, 1, 2.0, 2, 21, 23, 3.70, , V, 1.70, .40, .032, 1, 10, 102, 3.64, , V, 1.40, .20, .005, 1
LIFT, HEAVE, NO, 180, 2, .011, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 21, 23, 3.70, , V, 1.70, .40, .032, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LIFT, HIGH, YES, 180, 2, .011, 0.000, .0116, .0065, 2, 1, 2.0, 1, 21, 23, 3.70, , V, 1.70, .40, .032, 1, 11, 497, 3.62, , AJ, .73, .55, .512, 1
LIFT, HOLD, YES, 180, 2, .011, 0.000, .0172, .0086, 3, 1, 2.0, 0, 21, 23, 3.70, , V, 1.70, .40, .032, 1, 17, 169, 4.08, W, V, 1.69, .63, .094, 1
LIFT, OPEN, YES, 180, 2, .011, 0.000, .0004, 0.0000, 1, 1, 0.0, 0, 21, 23, 3.70, , V, 1.70, .40, .032, 1, 5, 319, 3.72, G, AJ, 1.60, 1.00, .340, 1
LIFT, PICK, YES, 180, 2, .011, 0.000, 0.0000, .0234, 0, 1, 1.0, 1, 21, 23, 3.70, , V, 1.70, .40, .032, 1, 13, 55, 4.98, W, V, .50, .25, .141, 1
LIFT, STRAIN, YES, 180, 2, .011, .020, .0013, .0009, 1, 1, 1.0, 1, 21, 23, 3.70, , V, 1.70, .40, .032, 1, 26, 31, ¥, N, V, 1.46, .13, .003, 1
LIFT, STRENGTH, YES, 180, 2, .011, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 21, 23, 3.70, , V, 1.70, .40, .032, 1, 9, 136, 2.90, , N, 1.75, .75, .113, 1
LIFT, TAKE, YES, 180, 2, .011, 0.000, .0030, 0.0000, 1, 1, 0.0, 0, 21, 23, 3.70, , V, 1.70, .40, .032, 1, 11, 611, 3.20, , V, 2.55, .73, .250, 1
LIFT, TRUCK, YES, 180, 2, .011, 0.000, .0119, .0005, 1, 1, 1.0, 1, 21, 23, 3.70, , V, 1.70, .40, .032, 1, 17, 57, 7.00, , N, 2.07, .53, .053, 1
LIGHT, DARK, YES, 151, 56, .371, .428, .0038, 0.0000, 1, 1, 0.0, 0, 12, 333, 5.39, N, N, 1.27, .82, .361, 1, 8, 185, 4.68, G, AJ, .29, .71, .216, 1
LIGHT, BULB, YES, 151, 32, .212, .788, .0009, .0014, 1, 1, 2.0, 1, 12, 333, 5.39, N, N, 1.27, .82, .361, 1, 7, 0, 6.12, T, N, 1.29, .43, .169, 1
LIGHT, BRIGHT, YES, 151, 8, .053, .214, .0074, .0336, 3, 1, 4.0, 2, 12, 333, 5.39, N, N, 1.27, .82, .361, 1, 16, 87, 4.55, , AJ, 2.00, .75, .049, 1
LIGHT, DAY, YES, 151, 8, .053, .022, .0007, .0009, 1, 1, 1.0, 1, 12, 333, 5.39, N, N, 1.27, .82, .361, 1, 6, 686, 4.67, , N, .67, .67, .574, 1
LIGHT, SUN, YES, 151, 6, .040, .031, .0149, .0028, 3, 1, 2.0, 0, 12, 333, 5.39, N, N, 1.27, .82, .361, 1, 14, 112, 6.23, , N, 2.36, .93, .153, 1
LIGHT, HOUSE, YES, 151, 4, .026, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 12, 333, 5.39, N, N, 1.27, .82, .361, 1, 13, 591, 6.21, , N, 1.00, .85, .223, 1
LIGHT, LAMP, YES, 151, 3, .020, .769, .0030, .0095, 1, 1, 1.0, 0, 12, 333, 5.39, N, N, 1.27, .82, .361, 1, 7, 18, 6.09, , N, .71, .57, .018, 1
LIGHT, ON, YES, 151, 3, .020, .014, .0010, .0003, 1, 1, 1.0, 0, 12, 333, 5.39, N, N, 1.27, .82, .361, 1, 5, 6742, 2.55, G, PP, .60, .60, .790, 1
LIGHT, FIXTURE, NO, 151, 2, .013, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 12, 333, 5.39, N, N, 1.27, .82, .361, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
LIGHT, SEE, YES, 151, 2, .013, .017, 0.0000, 0.0000, 0, 1, 0.0, 0, 12, 333, 5.39, N, N, 1.27, .82, .361, 1, 14, 772, 3.44, , V, 2.36, .86, .299, 1
LIGHT, SHINE, YES, 151, 2, .013, 0.000, .0058, .0251, 2, 1, 2.0, 0, 12, 333, 5.39, N, N, 1.27, .82, .361, 1, 9, 5, 4.07, , V, 1.25, .75, .063, 1
LIGHT, SWITCH, YES, 151, 2, .013, .459, .0004, .0016, 1, 1, 1.0, 0, 12, 333, 5.39, N, N, 1.27, .82, .361, 1, 8, 43, 5.25, N, N, .71, .57, .014, 1
LIGHTER, CIGARETTE, YES, 140, 38, .271, .095, .0232, .0287, 2, 4, 1.0, 0, 10, 10, 3.91, , N, 2.17, .17, .026, 0, 11, 25, 6.03, , N, 1.91, .64, .205, 1
LIGHTER, FLUID, YES, 140, 17, .121, 0.000, 0.0000, 0.0000, 0, 4, 0.0, 0, 10, 10, 3.91, , N, 2.17, .17, .026, 0, 13, 21, ¥, , N, 1.58, .17, .005, 1
LIGHTER, DARKER, NO, 140, 14, .100, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 10, 10, 3.91, , N, 2.17, .17, .026, 0, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
